Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-70.69235706329346	-69.65288829803467	A stranger on the street and the girl do not love animals with fur . <eos>	A stranger on the street and the girl does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-67.56335544586182	-65.01088237762451	A stranger on the street and the girl do not find it difficult to concentrate . <eos>	A stranger on the street and the girl does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-68.34364986419678	-65.30323505401611	A stranger on the street and that woman do not take dancing classes . <eos>	A stranger on the street and that woman does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-62.331387519836426	-59.37556552886963	A stranger on the street and that woman do not like fishing . <eos>	A stranger on the street and that woman does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-78.48019123077393	-75.11955261230469	A stranger on the street and that woman do not eat out with some friends . <eos>	A stranger on the street and that woman does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-77.08334255218506	-73.75876140594482	A stranger on the street and that woman do not drink beer in the pub tonight . <eos>	A stranger on the street and that woman does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-76.0291805267334	-73.42581081390381	A stranger on the street and that woman do not love animals with fur . <eos>	A stranger on the street and that woman does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-72.71092891693115	-69.08491897583008	A stranger on the street and that woman do not find it difficult to concentrate . <eos>	A stranger on the street and that woman does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-78.4587516784668	-73.95218849182129	The rich man everyone loves and Sam do not take dancing classes . <eos>	The rich man everyone loves and Sam does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-73.36823749542236	-68.76145076751709	The rich man everyone loves and Sam do not like fishing . <eos>	The rich man everyone loves and Sam does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-87.44293117523193	-82.57283782958984	The rich man everyone loves and Sam do not eat out with some friends . <eos>	The rich man everyone loves and Sam does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-88.79469871520996	-84.93728542327881	The rich man everyone loves and Sam do not drink beer in the pub tonight . <eos>	The rich man everyone loves and Sam does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-86.95325660705566	-82.73192310333252	The rich man everyone loves and Sam do not love animals with fur . <eos>	The rich man everyone loves and Sam does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-82.60859107971191	-77.53861713409424	The rich man everyone loves and Sam do not find it difficult to concentrate . <eos>	The rich man everyone loves and Sam does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-76.41946315765381	-72.61482524871826	The rich man everyone loves and Jane do not take dancing classes . <eos>	The rich man everyone loves and Jane does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-71.1335334777832	-67.28711891174316	The rich man everyone loves and Jane do not like fishing . <eos>	The rich man everyone loves and Jane does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-85.62898540496826	-81.29695892333984	The rich man everyone loves and Jane do not eat out with some friends . <eos>	The rich man everyone loves and Jane does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-86.58167743682861	-82.6182165145874	The rich man everyone loves and Jane do not drink beer in the pub tonight . <eos>	The rich man everyone loves and Jane does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-84.2684965133667	-80.72637367248535	The rich man everyone loves and Jane do not love animals with fur . <eos>	The rich man everyone loves and Jane does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-80.88164806365967	-76.2044506072998	The rich man everyone loves and Jane do not find it difficult to concentrate . <eos>	The rich man everyone loves and Jane does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-74.53112888336182	-72.15612983703613	The rich man everyone loves and the girl do not take dancing classes . <eos>	The rich man everyone loves and the girl does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-69.44208717346191	-67.18179512023926	The rich man everyone loves and the girl do not like fishing . <eos>	The rich man everyone loves and the girl does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-84.39956378936768	-81.34647846221924	The rich man everyone loves and the girl do not eat out with some friends . <eos>	The rich man everyone loves and the girl does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-84.2405014038086	-81.26704120635986	The rich man everyone loves and the girl do not drink beer in the pub tonight . <eos>	The rich man everyone loves and the girl does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-82.59130477905273	-80.29011535644531	The rich man everyone loves and the girl do not love animals with fur . <eos>	The rich man everyone loves and the girl does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-80.01791667938232	-76.6902437210083	The rich man everyone loves and the girl do not find it difficult to concentrate . <eos>	The rich man everyone loves and the girl does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-77.5406723022461	-74.87679290771484	The rich man everyone loves and that woman do not take dancing classes . <eos>	The rich man everyone loves and that woman does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-72.70908832550049	-70.1853141784668	The rich man everyone loves and that woman do not like fishing . <eos>	The rich man everyone loves and that woman does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-87.80189514160156	-84.75953102111816	The rich man everyone loves and that woman do not eat out with some friends . <eos>	The rich man everyone loves and that woman does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-88.17758178710938	-85.26716423034668	The rich man everyone loves and that woman do not drink beer in the pub tonight . <eos>	The rich man everyone loves and that woman does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-84.56710529327393	-82.17970561981201	The rich man everyone loves and that woman do not love animals with fur . <eos>	The rich man everyone loves and that woman does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-82.38754177093506	-79.07548522949219	The rich man everyone loves and that woman do not find it difficult to concentrate . <eos>	The rich man everyone loves and that woman does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-89.7855110168457	-86.09796619415283	The boy she sees on television every Tuesday and Sam do not take dancing classes . <eos>	The boy she sees on television every Tuesday and Sam does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-85.96683883666992	-82.28396511077881	The boy she sees on television every Tuesday and Sam do not like fishing . <eos>	The boy she sees on television every Tuesday and Sam does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-100.51464653015137	-96.76602745056152	The boy she sees on television every Tuesday and Sam do not eat out with some friends . <eos>	The boy she sees on television every Tuesday and Sam does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-100.7438154220581	-96.8348159790039	The boy she sees on television every Tuesday and Sam do not drink beer in the pub tonight . <eos>	The boy she sees on television every Tuesday and Sam does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-101.19821262359619	-97.90371799468994	The boy she sees on television every Tuesday and Sam do not love animals with fur . <eos>	The boy she sees on television every Tuesday and Sam does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-97.7939682006836	-92.62794208526611	The boy she sees on television every Tuesday and Sam do not find it difficult to concentrate . <eos>	The boy she sees on television every Tuesday and Sam does not find it difficult to concentrate . <eos>
